"","x"
"1980","RT @ComplexMag: .@JColeNC's 'Born Sinner' and 'Cole World: The Sideline Story' are now certified platinum. https://t.co/WP2IWbboBU"
"1981","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"1982","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"1983","@gray_coles get one delivered here too? Your niece or nephew wants fatty foods Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç"
"1984","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"1985","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"1986","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"1987","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"1988","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"1989","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"1990","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"1991","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"1992","J. Cole‚Äôs first two albums have now officially gone platinum https://t.co/73LAbyEOzZ #ilypromotions https://t.co/V2Qa9mYuAJ"
"1993","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"1994","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"1995","RT @ComplexMag: .@JColeNC's 'Born Sinner' and 'Cole World: The Sideline Story' are now certified platinum. https://t.co/WP2IWbboBU"
"1996","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"1997","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"1998","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"1999","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2000","RT @ComplexMag: .@JColeNC's 'Born Sinner' and 'Cole World: The Sideline Story' are now certified platinum. https://t.co/WP2IWbboBU"
"2001","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2002","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2003","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2004","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2005","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2006","Aww I make myself laugh"
"2007","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2008","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2009","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2010","Fam im dead trying to breathe life into myself...."
"2011","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2012","@bcostabella Quan et coles d'incognit a la foto hahahahah"
"2013","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2014","Coles pulls magazine with naked Miranda Kerr cover off shelves https://t.co/EC2znCaCFX #entertainment #world"
"2015","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2016","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2017","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2018","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2019","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2020","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2021","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2022","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2023","@ColeS_PL *mam bo to Australia i jest ciep≈Ço * jeste≈õmy podli. Od twojej rodziny ucieklismy od mojej te≈º"
"2024","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2025","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2026","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2027","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2028","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2029","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2030","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2031","RT @foraneasylife: Just brief sample of The Royals @SCTFC why not see them v Darlington 1883 Coles Lane, Sutton Coldfield on Sat 20th? http‚Ä¶"
"2032","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2033","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2034","RT @ComplexMag: .@JColeNC's 'Born Sinner' and 'Cole World: The Sideline Story' are now certified platinum. https://t.co/WP2IWbboBU"
"2035","J.Coles Forest Hills Drive was so fire that he made people go buy ""BornSinner and Sideline Story"" now all 3 of his albums are Platinum"
"2036","RT @SundayLeagueFC: Best stag do theme ever Ì†ΩÌ±ÄÌ†ΩÌ∏Ç https://t.co/SkG7kfamDw"
"2037","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2038","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2039","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2040","Tiana Coles singing ""Hit The Road Jack"" - Open Mic at Orph√©e (Club Priv√©) in Paris, France: ‚Ä¶ https://t.co/Lm6oIYExSo"
"2041","Fuck it takeaway ordered Ì†ΩÌ±åÌ†ºÌΩüÌ†ºÌΩïÌ†ºÌΩî"
"2042","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2043","RT @D_DeGea: Time to stand up, work and take @manutd to the place it deserves"
"2044","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2045","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2046","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2047","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2048","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2049","@hemmingsPL* nacisnalem oedal gazu i bawi≈Çem siƒô sznureczkiem od twoich szortow bo masz szorty sh*"
"2050","@_Natalie_Coles_ Come on Natalie lol, I'm ready xxx"
"2051","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2052","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2053","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2054","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2055","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2056","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2057","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2058","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2059","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2060","Goody Cole's Smokehouse on #Yelp: It's about to go down https://t.co/qQSPbkaZDc"
"2061","@Olivia_C_Coles featuring Joseph Gordon-Levitt and Tom Hardy. But you know I still gotta be mad at you"
"2062","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2063","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2064","#deephouse #housemusic Maya Jane Coles - Little One https://t.co/kBKtFdgU3T"
"2065","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2066","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2067","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2068","RT @ComplexMag: .@JColeNC's 'Born Sinner' and 'Cole World: The Sideline Story' are now certified platinum. https://t.co/WP2IWbboBU"
"2069","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2070","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2071","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2072","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2073","RT @RossColes: How can some girls take photos with there legs like this but when a lad does it he's out for 8 months https://t.co/szDiWnQxYR"
"2074","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2075","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2076","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2077","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2078","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2079","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2080","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2081","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2082","RT @ComplexMag: .@JColeNC's 'Born Sinner' and 'Cole World: The Sideline Story' are now certified platinum. https://t.co/WP2IWbboBU"
"2083","RT @ComplexMag: .@JColeNC's 'Born Sinner' and 'Cole World: The Sideline Story' are now certified platinum. https://t.co/WP2IWbboBU"
"2084","@_x__georgia__x_ sounds like a pretty spot on night tbf"
"2085","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2086","RT @ComplexMag: .@JColeNC's 'Born Sinner' and 'Cole World: The Sideline Story' are now certified platinum. https://t.co/WP2IWbboBU"
"2087","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2088","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2089","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2090","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2091","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2092","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2093","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2094","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2095","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2096","RT @ComplexMusic: .@JColeNC's 'Born Sinner' and 'Cole World: The Sideline Story' are now certified platinum. https://t.co/RJT3Er6RH6"
"2097","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2098","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2099","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
"2100","RT @RapFavorites: J. Cole's first two albums, 'Cole World' &amp; 'Born Sinner,' have now officially gone platinum: https://t.co/srp2hI5VeI http‚Ä¶"
