"","x"
"2713","Need a baseline 1/5 for your #potatoquest? Try the potatoes that taste like sawdust at Met2 Cafeteria, Woolies Town Hall! (not endorsement)"
"2714","@wonk_01 @domossu yeah food court next to Woolies (cheap Asian fare whoo) doesn't open for dinner"
"2715","What the actual, Woolies? No I will not pay R46 for 2 avos. https://t.co/qiVcjFBz6l"
"2716","RT @Lord_Maphz: Woolies in Rondebosch is as useful as Squilacci was for Arsenal Ì†ΩÌ∏ë"
"2717","@leratokganyago I just saw you @ woolies in Fourways now, waba rata bana neh?"
"2718","Time for extra woolies this morning to walk the dog. -30C which is -21F for you southerners and more of the same Sun https://t.co/YJOQUapdig"
"2719","@TomSkillic0rn @SouthCoast_TV @Zampakid Haha, you can get cartons of lemonade pretty cheaply when they're on special at Coles or Woolies! :P"
"2720","Woolies launches Click &amp; Collect trial https://t.co/x12a9ISrPy"
"2721","by Cheyenne Le Hale - NVCL3ARBVTT3RFLY: https://t.co/9lldfzz3bE #BFL #Woolies #Wo https://t.co/lbzBZwFZ2I"
"2722","@WOOLWORTHS_SA SUGAR Free Passionade
https://t.co/70SRDX0jKm

Sucralose is made from WHAT?

https://t.co/sYdLuWzgNE
@HELPdietSA @DietDoctor1"
"2723","@FrauleinSchaden Just about anywhere! Think I got these ones from Coles? Woolies maybe? Flavours like Raspberry, orange, cola.. Ì†ΩÌ∏õÌ†ºÌΩß Yaasss~!"
"2724","R50 odd RT @Uhnkle: Word? Don't even wanna know how much they are at Woolies then.  https://t.co/Idfc1C61Sm"
"2725","Word? Don't even wanna know how much they are at Woolies then.  https://t.co/tdv5tzTvCj"
"2726","Woolies in Rondebosch is as useful as Squilacci was for Arsenal Ì†ΩÌ∏ë"
"2727","RT @WOOLWORST_SA: Our President should pay back the money with his Woolies card. Imagine how many points he'll get! https://t.co/1ojcpq9zMB"
"2728","""Blackreach"" #UVWoolDreads by #CheyenneLeHale #NVCL3ARBVTT3RFLY  #woolies #skyrimcosplay #blackreach https://t.co/x16H82pkFX"
"2729","Bbbrrrrrr....chilly morning! Winter woolies needed? This Alpaca cardi is now half price #Cozy #KeepingWarm https://t.co/xTDOOYlNjQ"
"2730","@OliviaRoqua thick woolies . . .hot fire and a sauna . . .convinced you yet?"
"2731","Woolies, Gogo Kugel says to ZCC badge wearing help ""watsiba these Jewish B*%#^ can talk, ba eme fela ba bua!"" Almost fell over!!"
"2732","iÌ†ΩÌ≤ú the Woolies down the road. just for the foods manÌ†ΩÌ≤ú"
"2733","Damn you Woolies and your $5 box of Maltesers! #noms"
"2734","RT @Alvvv: Or a black mannequin at #Woolies ... https://t.co/qxRmxzGFZd"
"2735","Or a black mannequin at #Woolies ... https://t.co/qxRmxzGFZd"
"2736","Time running out to find new Woolies chief https://t.co/k87smhW55c  too top heavy too many egos im right no im right whos right no one"
"2737","RT @AusSquad5SOS: My local Woolies is playing Jet Black Heart and they're playing it loud! Ì†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøº #Vote5SOS #KCA #BestFanArmy #5SOSFam #iHe‚Ä¶"
"2738","@complexsimon breakfast? I'm already trying to visualise what I can go and get at woolies for lunch"
"2739","@lelmccallum @2004Colts @Moorlands2002 nring an umbrella and winter woolies Stirling is a bit cold"
"2740","RT @sirknight22: Woolies Valentines flowers today https://t.co/1lthqlHh9w"
"2741","Woolies Valentines flowers today https://t.co/1lthqlHh9w"
"2742","Mitch thought it was V day next week and I finally just bought a card for him and myself a card from the lovely (ahem) selection at Woolies."
"2743","RT @AusSquad5SOS: My local Woolies is playing Jet Black Heart and they're playing it loud! Ì†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøº #Vote5SOS #KCA #BestFanArmy #5SOSFam #iHe‚Ä¶"
"2744","Woolworths Holdings looms as new rival for Woolies, Coles https://t.co/bk1iqsNTQM"
"2745","Nelson Mandela. . The engen with a woolies andsteers..!  https://t.co/CkKcIhxn0k https://t.co/I4JL3kpKwi"
"2746","Nelson Mandela. . The engen with a woolies and  steers..! https://t.co/2GK7b9ZfOy"
"2747","Woolies launches Click &amp; Collect trial https://t.co/PwXo8gyIUB"
"2748","RT @wrobertsfood: 3 Australian chains will dump disastrous microbeads -  https://t.co/AjEEqKZZuE via @smh"
"2749","RT @LifeisSavage: Riots after the last remaining avocado in SA was spotted at the Woolies in Adderley Street.  #capetowninchaos https://t.c‚Ä¶"
"2750","Woolies really ain't that expensive...in comparison to Spar even"
"2751","RT @Perorationer: Agree @vogrady2132 twigged when Woolies incident raised
Hope she gets well and clearly better out of politics @Biggy1883 ‚Ä¶"
"2752","RT @Biggy1883: @Perorationer @vogrady2132 @Zanukah @nickjatan [eye witness] wrote of Mary KlepJo`s Woolies antics years ago
Screeched&amp;attac‚Ä¶"
"2753","RT @LifeisSavage: Riots after the last remaining avocado in SA was spotted at the Woolies in Adderley Street.  #capetowninchaos https://t.c‚Ä¶"
"2754","@stef_xcx Woolies (at Stockland) has the original So Good flavours and the new ones! Hallelujah!"
"2755","@tiaanclarke @Squidsquirt this place used to supply woolies, now PnP.. so no, they're fine."
"2756","@WOOLWORTHS_SA will do. Just found them at Woolies. Kromboom on special nogal!"
"2757","These chipsticks from Woolworths are life..that's the only thing I buy from Woolies supermarket,."
"2758","@Carly_B ah, that makes sense. We have a baby supermarket near us, but we only really use the Coles and Woolies down the road."
"2759","@cyrusbezyan Coles or Woolies bought them out a decade ago. They were gradually rebranded or closed. #bigbusiness"
"2760","RT @LifeisSavage: Riots after the last remaining avocado in SA was spotted at the Woolies in Adderley Street.  #capetowninchaos https://t.c‚Ä¶"
"2761","RT @LifeisSavage: Riots after the last remaining avocado in SA was spotted at the Woolies in Adderley Street.  #capetowninchaos https://t.c‚Ä¶"
"2762","""Will Coles and Woolies lift their game?"" #news #feedly https://t.co/kOslTUg99f"
"2763","RT @LifeisSavage: Riots after the last remaining avocado in SA was spotted at the Woolies in Adderley Street.  #capetowninchaos https://t.c‚Ä¶"
"2764","RT @LifeisSavage: Riots after the last remaining avocado in SA was spotted at the Woolies in Adderley Street.  #capetowninchaos https://t.c‚Ä¶"
"2765","RT @LifeisSavage: Riots after the last remaining avocado in SA was spotted at the Woolies in Adderley Street.  #capetowninchaos https://t.c‚Ä¶"
"2766","Riots after the last remaining avocado in SA was spotted at the Woolies in Adderley Street.  #capetowninchaos https://t.co/y0ScylAcOZ"
"2767","Woolies

UNITED FOR KATHNIEL
#VoteKathrynFPP #KCA"
"2768","@bramandacon13 people that fit/argue woolies and Birks obviously have never worn woolies and Birks."
"2769","I just got chased through Woolies by a fan! #howcoolisthat #ifeelfamous #thankyousomuch"
"2770","@NAB No it hasnt - my partner's cards are being declines at Woolies. What is going on?"
"2771","RT @wrobertsfood: 3 Australian chains will dump disastrous microbeads -  https://t.co/AjEEqKZZuE via @smh"
"2772","RT @nomiijane: @AusSquad5SOS I work at Woolies and omg I hope they play it at mine soon Ì†ΩÌπèÌ†ºÌøº"
"2773","The power of the 'barker'. Capsicums not on special($3/kg at Woolies). A yellow 'sell by association' tactic @Coles https://t.co/mMPkrWzOsI"
"2774","RT @nomiijane: @AusSquad5SOS I work at Woolies and omg I hope they play it at mine soon Ì†ΩÌπèÌ†ºÌøº"
"2775","I think Woolies allows. Well at least for bikinis.  https://t.co/C0KdPbYS2x"
"2776","Woolies begins trialling #grocery collection points at Sydney's Bondi Junction station https://t.co/SJqv9XaGud #news https://t.co/fcYfENSOWa"
"2777","Aldi joins Coles and Woolies in microbead ban -  https://t.co/1UHhPf2RCE #environmentallyfriendly #sustainability"
"2778","Selling Out the Human Being: Aldi joins Coles and Woolies in #microbeadban https://t.co/iayuuZFXje via @smh"
"2779","@Paleophile Oh ssshhh. I'm in Toronto and it's -13F (-25C) tonight and tomorrow. Getting out the warm winter woolies."
"2780","at woolies and about to buy ravioli and i cant get the ricotta and spinach nor the beef (which i dont eat anyway) and ESP the chicken"
"2781","RT @tgsports: GHOOPS: Millbury 47, Uxbridge 15: Brady, Dubey help No. 4 Woolies cruise past Spartans: https://t.co/zq4VHdC9mh"
"2782","RT @tgsports: GHOOPS: Millbury 47, Uxbridge 15: Brady, Dubey help No. 4 Woolies cruise past Spartans: https://t.co/zq4VHdC9mh"
"2783","Will Coles and Woolies lift their game? https://t.co/dL6pw3N78Y #oz https://t.co/WX5oBQHUkv"
"2784","Will Coles and Woolies lift their game? https://t.co/eubNowCTDh #sydney https://t.co/JgZ7me5iZT"
"2785","RT @AusSquad5SOS: My local Woolies is playing Jet Black Heart and they're playing it loud! Ì†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøº #Vote5SOS #KCA #BestFanArmy #5SOSFam #iHe‚Ä¶"
"2786","@AusSquad5SOS I work at Woolies and omg I hope they play it at mine soon Ì†ΩÌπèÌ†ºÌøº"
"2787","RT @AusSquad5SOS: My local Woolies is playing Jet Black Heart and they're playing it loud! Ì†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøº #Vote5SOS #KCA #BestFanArmy #5SOSFam #iHe‚Ä¶"
"2788","RT @AusSquad5SOS: My local Woolies is playing Jet Black Heart and they're playing it loud! Ì†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøº #Vote5SOS #KCA #BestFanArmy #5SOSFam #iHe‚Ä¶"
"2789","RT @AusSquad5SOS: My local Woolies is playing Jet Black Heart and they're playing it loud! Ì†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøº #Vote5SOS #KCA #BestFanArmy #5SOSFam #iHe‚Ä¶"
"2790","RT @AusSquad5SOS: My local Woolies is playing Jet Black Heart and they're playing it loud! Ì†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøº #Vote5SOS #KCA #BestFanArmy #5SOSFam #iHe‚Ä¶"
"2791","RT @AusSquad5SOS: My local Woolies is playing Jet Black Heart and they're playing it loud! Ì†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøº #Vote5SOS #KCA #BestFanArmy #5SOSFam #iHe‚Ä¶"
"2792","RT @AusSquad5SOS: My local Woolies is playing Jet Black Heart and they're playing it loud! Ì†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøº #Vote5SOS #KCA #BestFanArmy #5SOSFam #iHe‚Ä¶"
"2793","My local Woolies is playing Jet Black Heart and they're playing it loud! Ì†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøº #Vote5SOS #KCA #BestFanArmy #5SOSFam #iHeartAwards"
"2794","GHOOPS: Millbury 47, Uxbridge 15: Brady, Dubey help No. 4 Woolies cruise past Spartans: https://t.co/zq4VHdC9mh"
"2795","RT @LapisBlue123: @Casanvar @TheStrainFX @TJScottPictures @StrainAddicts lol Def need your woolies &amp; lots of *juice*! Stay warm, Podna ;)"
"2796","RT @wrobertsfood: 3 Australian chains will dump disastrous microbeads -  https://t.co/AjEEqKZZuE via @smh"
"2797","thankyou woolies for hiring cute guys I really appreciate it"
"2798","RT @ChrisEKellett: Lack of ideas from Coles &amp; Woolies despite yrs of dominance &amp; rivers of cash is pretty embarrassing via @jasemurphy http‚Ä¶"
"2799","Will Coles and Woolies lift their game? https://t.co/vMgnyw39JI"
"2800","@spodjr @EconCulture After @Kolin_Quark gets his #Woolies job I've got first watch... I give it 3 months tops. https://t.co/JGZNu07jQn"
"2801","@kayla_itsines where do you get turkey mince or turkey meat? Both Coles and woolies don't have it."
"2802","@Casanvar @TheStrainFX @TJScottPictures @StrainAddicts lol Def need your woolies &amp; lots of *juice*! Stay warm, Podna ;)"
"2803","@Kolin_Quark @EconCulture @spodjr #Woolies or #Coles ? #LifeFlop"
"2804","Will Coles and Woolies lift their game? https://t.co/Difhkwsb5P https://t.co/mRig9rkUrW"
"2805","Will Coles and Woolies lift their game? https://t.co/6WCmVm3Txx https://t.co/epVbpyABmE"
"2806","Will Coles and Woolies lift their game? https://t.co/10h6rYG5Yd https://t.co/pZB0JIT7mX"
"2807","Will Coles and Woolies lift their game? https://t.co/u0aAezu81Q https://t.co/OzOqzR0NCk"
"2808","Will Coles and Woolies lift their game? https://t.co/mOjS3txHhE https://t.co/3AzB1faHki"
"2809","Will Coles and Woolies lift their game? https://t.co/SH587aiqmJ https://t.co/3twbt50cLU"
"2810","@michellemackey @SnoopDogg @weathernetwork  welcome to Canadian Weather and woolies @SnoopDogg"
"2811","@Kolin_Quark @EconCulture @spodjr #Woolies or #Coles"
"2812","RT @ChrisEKellett: Lack of ideas from Coles &amp; Woolies despite yrs of dominance &amp; rivers of cash is pretty embarrassing via @jasemurphy http‚Ä¶"
"2813","RT @ChrisEKellett: Lack of ideas from Coles &amp; Woolies despite yrs of dominance &amp; rivers of cash is pretty embarrassing via @jasemurphy http‚Ä¶"
"2814","RT @TheKateWall: Make sure you buy the $2 tokens at woolies and help support our @AUSParalympics!!! https://t.co/EWNWTG8ynN"
"2815","@6abc Tomorrow worse (if you can believe the forecasters Ì†ΩÌ∏É). Wear your woolies or stay home with some hot cocoa"
"2816","Our lips are sealed by Hillary &amp;Haylie duff is playing in woolies, it reminds me of that time in yr6 my friend &amp;I sang it at the talent show"
"2817","Lack of ideas from Coles &amp; Woolies despite yrs of dominance &amp; rivers of cash is pretty embarrassing via @jasemurphy https://t.co/AGl65Nh9Ac"
"2818","Will Coles and Woolies lift their game? https://t.co/Jbsxi3gRyS"
"2819","Thanks to my Lady Woolies for a fun senior night Ì†ºÌøÄ‚ù§Ô∏èÌ†ΩÌ∏ò"
"2820","Make sure you buy the $2 tokens at woolies and help support our @AUSParalympics!!! https://t.co/EWNWTG8ynN"
"2821","Great simple breakfast and coffee n papers early this am - love this spot next to #Woolies Carpark
Little Jean... https://t.co/wQANXy5o9D"
"2822","Will Coles and Woolies lift their game? https://t.co/8aqeIQih1O #business #news"
"2823","RT @wrobertsfood: 3 Australian chains will dump disastrous microbeads -  https://t.co/AjEEqKZZuE via @smh"
"2824","RT @Scoopla: The Internet is having a field day over this Coles and Woolies milk viral post: https://t.co/gWCIzi2ahM"
"2825","The Internet is having a field day over this Coles and Woolies milk viral post: https://t.co/gWCIzi2ahM"
"2826","RT @wrobertsfood: 3 Australian chains will dump disastrous microbeads -  https://t.co/AjEEqKZZuE via @smh"
"2827","RT @wrobertsfood: 3 Australian chains will dump disastrous microbeads -  https://t.co/AjEEqKZZuE via @smh"
"2828","The blazing gamechanger Woolies really needs is to turn the various Masters sites into hypermarket outlets."
"2829","RT @antGray96: Herbert make woolies happen"
"2830","$10 FOR A FUCKING WEDDING CARD THAT SAYS JACKSHIT ON IT, WOOLIES MAN U TAKE THE BIGGEST L IN THE INDIAN COMMUNITY ON PRICES BRO, FUKOUTAHERE"
"2831","RT @wrobertsfood: 3 Australian chains will dump disastrous microbeads -  https://t.co/AjEEqKZZuE via @smh"
"2832","More winter woolies! Ì†ΩÌ∏∫ https://t.co/E4sXcYz9Dc"
"2833","RT @antGray96: Herbert make woolies happen"
"2834","#australianopen companies move to phase out microbeads from beauty products 
#cosmetics #Melbourne #Sydney #Adelaide https://t.co/LxaUWyfLDT"
"2835","John Dahlsen (former Woolworths chairman) speaks out against big business https://t.co/q1R9Xsjo6y #smallbizau https://t.co/BCBvhATl7A"
"2836","RT @wrobertsfood: 3 Australian chains will dump disastrous microbeads -  https://t.co/AjEEqKZZuE via @smh"
"2837","See the #Corvallis Youth Symphony &amp; the Shanghai Woolies this Sat! Info: https://t.co/W7voo4cMFy
#Oregon https://t.co/tQvdU0M74l"
"2838","RT @wrobertsfood: 3 Australian chains will dump disastrous microbeads -  https://t.co/AjEEqKZZuE via @smh"
"2839","RT @wrobertsfood: 3 Australian chains will dump disastrous microbeads -  https://t.co/AjEEqKZZuE via @smh"
"2840","RT @wrobertsfood: 3 Australian chains will dump disastrous microbeads -  https://t.co/AjEEqKZZuE via @smh"
"2841","3 Australian chains will dump disastrous microbeads -  https://t.co/AjEEqKZZuE via @smh"
"2842","#Business Will Coles and Woolies lift their game? - THE big two supermarkets could be about to lift their game ... https://t.co/EjX10ouFlx"
"2843","Wonderful.. https://t.co/B5cZofua06"
"2844","#perthnow Will Coles and Woolies lift their game? - THE big two supermarkets could be about to lift their game ... https://t.co/yycJiax4tQ"
"2845","Will Coles and Woolies lift their game? - THE big two supermarkets could be about to lift their game and offer ... https://t.co/0MHsN6w7Q1"
"2846","@only_a_puppet who the hell went into Our Price or Woolies and asked for that crock of turd"
