"","x"
"1443","I added a video to a @YouTube playlist https://t.co/hirW2Zeixz Square Enix - Final Fantasy Explorers Trailer | EB Games"
"1444","I added a video to a @YouTube playlist https://t.co/7U8pL9LA9m EA - Mirror's Edge Catalyst Trailer | EB Games"
"1445","I added a video to a @YouTube playlist https://t.co/XM7krVkPhu Nintendo - Mario And Luigi Paper Jam Trailer | EB Games"
"1446","I added a video to a @YouTube playlist https://t.co/kAR9wTbpDO Nintendo - Fire Emblem Fates Trailer | EB Games"
"1447","I added a video to a @YouTube playlist https://t.co/GTSDhme6iN Ubisoft - Tom Clancy's: The Division Trailer #2 | EB Games"
"1448","I added a video to a @YouTube playlist https://t.co/Yjq1moNqJt UbiSoft - For Honor Trailer #2 | EB Games"
"1449","I added a video to a @YouTube playlist https://t.co/dvmqHd9TAf Sony - MLB The Show '16 Trailer | EB Games"
"1450","I added a video to a @YouTube playlist https://t.co/4iPhvCko8U Blizzard - Overwatch Theatrical Trailer | EB Games"
"1451","THEY HAVE A MEW PLUSH AT EB GAMES I WAN IT SO BADLY!!!"
"1452","Security Camera Outdoor Metal Housing Mount Bracket Wall Ceiling CCTV Home 1pj: 

Nachricht von ""api.epn.eb... https://t.co/WtBH7rHD74"
"1453","I added a video to a @YouTube playlist https://t.co/N4DUP4rpUb Capcom - Street Fighter V Gameplay Trailer | EB Games"
"1454","Double 2 Din 7"" In Dash Car Stereo CD DVD Player Bluetooth Radio iPod SD Touch: 

Nachricht von ""api.epn.eb... https://t.co/Xc6mwT7PsE"
"1455","@RobbyMack123123 no :( my friend at eb games ran out of them"
"1456","@MelBChartier je cherche FE Fates Edition Sp√©ciale, sais-tu o√π je pourrais en trouver 1? Sold out chez BestBuy, EB Games et Amazon."
"1457","I added a video to a @YouTube playlist https://t.co/PbBOeqrOx7 2K - XCOM 2 Launch Trailer | EB Games"
"1458","I added a video to a @YouTube playlist https://t.co/IYC4UHcQ0Y Activision - Guitar Hero Live - Shred-A-Thon | EB Games"
"1459","Zmodo 2 720p HD Wireless WiFi IP Network IR Outdoor Indoor Security Camera Kit: 

Nachricht von ""api.epn.eb... https://t.co/GPwzFFEg7v"
"1460","Zmodo 2 720p HD Wireless WiFi IP Network IR Outdoor Indoor Security Camera Kit: 

Nachricht von ""api.epn.eb... https://t.co/IBjVRAI4bl"
"1461","Zmodo 2 720p HD Wireless WiFi IP Network IR Outdoor Indoor Security Camera Kit: 

Nachricht von ""api.epn.eb... https://t.co/H2rKhcVxll"
"1462","Zmodo 2 720p HD Wireless WiFi IP Network IR Outdoor Indoor Security Camera Kit: 

Nachricht von ""api.epn.eb... https://t.co/kq1pFTzN0G"
"1463","Is it a requirement that EB Games hires jerks? Ì†ΩÌ∏ü ""Only jerks need apply"""
"1464","RT @Chixytv: Got 50 of my Smite Avatar to giveaway (PC &amp; Xbox) https://t.co/ox0CtSFQxa https://t.co/BICu0ZuzlM"
"1465","Crazy enough, Carver vs East Bridgewater basketball games haven't been cancelled. Though EB didn't have school, so the likelihood of play Ì†ΩÌ±é"
"1466","https://t.co/JUXrn5noYy via @DoseDotCa"
"1467","@Cultisto I would definitely Power Drive my way to EB Games to pick up that best seller!"
"1468","RT @GoNintendoTweet: EB Games Canada not getting The Legend of Zelda: Twilight Princess HD Sound Selection CD https://t.co/2hhc7M71rm https‚Ä¶"
"1469","New RE Audio SR6.5C 110W RMS Component Car Speaker System W/1.1"" Silk Tweeters: 

Nachricht von ""api.epn.eb... https://t.co/M5jVlOMJ1g"
"1470","Tom Clancy‚Äôs The Division SHD Edition Listed On EB Games Australia https://t.co/D0hR09meEi via @GamepushFr"
"1471","https://t.co/i3kqSift0n via @DoseDotCa"
"1472","VR Shinecon Virtual Reality 3D Movie Game Glasses For iPhone Samsung 4.7"" - 6"": 

Nachricht von ""api.epn.eb... https://t.co/a9udEwp9cI"
"1473","VR Shinecon Virtual Reality 3D Movie Game Glasses For iPhone Samsung 4.7"" - 6"": 

Nachricht von ""api.epn.eb... https://t.co/rBlldODRCS"
"1474","I had to fight in eb games to get my brother a mew pokemon code card today"
"1475","@CannabisCurtis @mundanematt it's actualy EB Games here, but that's just the Canadian version of GameStop."
"1476","Tom Clancy‚Äôs The Division SHD Edition Listed On EB Games¬†Australia https://t.co/mIQ6opfxvM https://t.co/bXuvKx7Iwf"
"1477","@Zolshit i checked the eb games australia website and they haven't got collectors for ps4 but there are some for pc/xbox"
"1478","https://t.co/9A0y5VpE7O via @DoseDotCa"
"1479","We are through to the @LdnYouthGames School Games Volleyball Final! @ErnestBevinColl @WandSchoolGames #volleyball  https://t.co/YnSEFhoCmP"
"1480","Hey guyswelcome to EB games."
"1481","@LovePhyEd @EB_CoachA would love to know more about these games :-)"
"1482","I haven't worked at EB Games for over four years and I still get asked questions about it."
"1483","i wonder if mum will take me 2 eb games tomorrow so i can buy this game..............."
"1484","@LuckyLucario11 @NintendoAUNZ Mythical monthlies, new event poke each month for 20th anniversary. Just go into an EB Games and ask for one"
"1485","whoa, hey guys, welcome to eb games"
"1486","@Torquamedus A local store that sells scifi/fantasy collectibles, I know you can all so get them at EB games too."
"1487","RT @thebiebz2100: WWE SmackDown vs RAW 2010 (preowned) - EB Games Australia https://t.co/UktsXaSbGt"
"1488","@EB_twit What are some good offline ps4 games."
"1489","@Raistafke Mythical monthlies all year son. Just walk into an EB Games and ask. New event poke each month"
"1490","Details and images of the EB Games Australia exclusive Tom Clancy's The Division SHD Edition https://t.co/Cso44VRf87 via @GameIdealist"
"1491","@Rhymestyle I don't know but this is from eb games so it will be legit."
"1492","Apple &amp; Other Tech Companies Reportedly In Talks To Stream NFL Games https://t.co/0gJV9KkIE5 via @NewsRepublic"
"1493","friend: I wanna play EB games! time to start with Mother 1! :)
me: SLAPS THEIR HAND NOO"
"1494","@Gorath44000 @Joabyjojo @Player2au @essieteric i did, but i did just base my choices on the EB Games preorder list"
"1495","Yo so if any of y'all find yourselves able to pick up a spare code for Mew at EB Games, I'd love if you'd be able to get one for me pls"
"1496","all i had to do was ask for one and i got it for free from EB games 
tuesday was a good day #Pokemon20 https://t.co/uKj6SHEnsO"
"1497","@olivialess Looks like it's available in Australia at EB Games!"
"1498","RT @PatShearer72: Welcome to EB games copy that https://t.co/4zrvHgvbK1"
"1499","Got mew from EB games like a nerd

soft reset until I got one with good stats like a REAL nerd"
"1500","@mindofnaoms damn i was at the mall yesterday -_- i wonder if my eb games have those... i just restarted my pokemon x game lmao"
"1501","Robydc: 20% off All Stock at EB Games Galleries Victoria Sydney Starting 15/2 https://t.co/qu2EGO8Jjn"
"1502","RT @PatShearer72: Welcome to EB games copy that https://t.co/4zrvHgvbK1"
"1503","TRENT86: The Elder Scrolls Online Special Editions $23, Chibi-Robo! - Zip Lash Bundle $47 @ EB GAMES https://t.co/jrhz3E07nV"
"1504","@Michae5SOS eb games Ì†ΩÌ±åÌ†ºÌøº"
"1505","RT @FoodieAndFamily: Hey Tweeps, @AdrenalineRD has their entire store priced at 50% off!! They're in the same lot as Beaners and EB Games. ‚Ä¶"
"1506","@ourobora EB Games/Zing in Brisbane Australia!"
"1507","I hate it when Pokemon is giving away codes for mythical Pokemon via EB Games/GameStop and the closest one to me is 2 hours away."
"1508","@Kitsuagi I found it for $18 at EB Games and was wondering if it was worth getting :-)"
"1509","@Citadel_Lunchy @Citadel_Gaming actual eb games"
"1510","@XboxSupport You guys should follow me eb games does ;)"
"1511","Just saw @imfallfromgrace at EB games, amazing person thanks so much for the refund :)"
"1512","RT @Rocklanddogs: To the EB parents who were offended by our roller coaster. It's called school spirit! The games are for the kids. https:/‚Ä¶"
"1513","https://t.co/lbMbDhd7QN via @DoseDotCa Really?"
"1514","@eb_barcellos Oi! Vc poderia visitar meu canal de games pfv? E se gostar pode se inscrever. Link  https://t.co/4CL5vBGIqq Grato!"
"1515","@Taylored_JET30 I left mine clipped in a case when I traded it in to EB Games lol"
"1516","Will Best Buy be able to help? Source, EB Games? ANYTHING!"
"1517","I had to look up a different game on EB games site to find a store thatmaybe had this. Can't wait to hear @rinachan https://t.co/jJpWJ2Ii1Q"
"1518","@brojobs welcome to EB Games"
"1519","RT @PaxPokemon: A reminder! Don't forget to catch Mew at Gamestop (US) or EB Games (Australia) before the 24th! https://t.co/aXuNwxGFjp"
"1520","A reminder! Don't forget to catch Mew at Gamestop (US) or EB Games (Australia) before the 24th! https://t.co/aXuNwxGFjp"
"1521","RT @VideoGameGuy14: Where's EB Games? Canadian people follow you guys too. Not just Americans. https://t.co/YUbBEoofvY"
"1522","RT @FoodieAndFamily: Hey Tweeps, @AdrenalineRD has their entire store priced at 50% off!! They're in the same lot as Beaners and EB Games. ‚Ä¶"
"1523","@GameDealsCanada https://t.co/P71mPFxWfu 20% more when you Trade your games in AT EB Games PLATINUM Only FEB 5 TO 7 That i got from my Email"
"1524","@stephhlol they changed my roster! hahaha lets go for lunch or coffee or someth? I just need to buy someth from EB games. LOL"
"1525","@ArmoredHexagons wait what there's an EB games in Napier?"
"1526","Apparently I got so many points at EB Games that they had to upgrade my membership from red (basic) to level 2 gold LOL"
"1527","165ft/50m BNC Video DC Power Coax Cable for CCTV Zmodo/Qee DVR Security System: 

Nachricht von ""api.epn.eb... https://t.co/Xvhja6YySD"
"1528","RT @GoNintendoTweet: EB Games Canada not getting The Legend of Zelda: Twilight Princess HD Sound Selection CD https://t.co/2hhc7M71rm https‚Ä¶"
"1529","@notkiasi EB Games, Welly just got its shipment yesterday. An event legendary each month this year"
"1530","My mom just drove to EB Games to get me a mew code because I can't get one"
"1531","@EBGamesAus As is usual with EB Games ""There was an error processing your order."" In other words, we will take your money for 5 days."
"1532","@ta3yeon Woah hey welcome to EB games."
"1533","ran into someone I knew at Eb games and he was trading in a game I wanted! I bought dream drop distance for $20 Ì†ΩÌ∏ä"
"1534","Trying to get a mew since there is no eb games around here and my so called Bros go and betray me https://t.co/tTpWVW9biD"
"1535","@aussiephilbo Just visit any EB Games store and they'll give you the code. Maybe GAME in the UK are giving them out?"
"1536","Welcome to EB games copy that https://t.co/4zrvHgvbK1"
"1537","RT @GoNintendoTweet: EB Games Canada not getting The Legend of Zelda: Twilight Princess HD Sound Selection CD https://t.co/2hhc7M71rm https‚Ä¶"
